EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS	DEV_LOSS	DEV_PRECISION	DEV_RECALL	DEV_F1
57	18:00:07	1	0.0031	0.3410980184830126	0.32682326436042786	0.8669	0.8384	0.8524
58	18:00:51	0	0.0031	0.3412580193908907	0.3209773898124695	0.8788	0.8347	0.8562
59	18:01:36	1	0.0031	0.3418125240025164	0.33367693424224854	0.8540	0.8438	0.8489
60	18:02:20	2	0.0031	0.3426446694580988	0.32795724272727966	0.8628	0.8384	0.8504
61	18:03:04	3	0.0031	0.3347083167868784	0.3238588869571686	0.8748	0.8356	0.8547
62	18:03:48	4	0.0031	0.3453144768745392	0.3291342556476593	0.8597	0.8393	0.8494
63	18:04:32	1	0.0016	0.34477394096681785	0.32649409770965576	0.8637	0.8393	0.8513
64	18:05:16	2	0.0016	0.33556267394330996	0.3276050388813019	0.8627	0.8374	0.8499
65	18:06:00	3	0.0016	0.3374977132797926	0.3297383785247803	0.8612	0.8384	0.8496
66	18:06:44	4	0.0016	0.33329668782394506	0.3274083137512207	0.8627	0.8374	0.8499
67	18:07:28	1	0.0008	0.3342744008391753	0.3248867392539978	0.8659	0.8374	0.8514
68	18:08:12	2	0.0008	0.32805600217222397	0.3254837989807129	0.8657	0.8356	0.8504
69	18:08:56	3	0.0008	0.3350617318018072	0.32693564891815186	0.8615	0.8347	0.8479
70	18:09:40	4	0.0008	0.3334998233008316	0.32672885060310364	0.8631	0.8347	0.8487
71	18:10:24	1	0.0004	0.3366148429775568	0.3256568908691406	0.8648	0.8356	0.8500
72	18:11:08	2	0.0004	0.3437501667308268	0.3240659534931183	0.8655	0.8347	0.8498
73	18:11:52	3	0.0004	0.3276655443088652	0.3251533508300781	0.8647	0.8347	0.8494
74	18:12:36	4	0.0004	0.3278945032667754	0.32498449087142944	0.8647	0.8347	0.8494
75	18:13:19	1	0.0002	0.3327919876901433	0.3251902461051941	0.8647	0.8347	0.8494
76	18:14:03	2	0.0002	0.327673239783309	0.32502540946006775	0.8647	0.8347	0.8494
77	18:14:47	3	0.0002	0.325941640519719	0.32437798380851746	0.8646	0.8338	0.8489
78	18:15:31	4	0.0002	0.3307232516764224	0.32500171661376953	0.8646	0.8338	0.8489
