EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS	DEV_LOSS	DEV_PRECISION	DEV_RECALL	DEV_F1
57	23:24:47	0	0.0063	0.5155426628411	0.6403231620788574	0.8391	0.8460	0.8425
58	23:37:04	1	0.0063	0.5166209553544586	0.6358135342597961	0.8381	0.8469	0.8425
59	23:49:09	0	0.0063	0.5169916918913551	0.6393457055091858	0.8404	0.8469	0.8436
60	00:01:27	1	0.0063	0.5125875824981465	0.6364634037017822	0.8350	0.8396	0.8373
61	00:13:34	2	0.0063	0.5167565508693038	0.6389749050140381	0.8348	0.8478	0.8413
62	00:25:41	3	0.0063	0.5162487501661499	0.6410068869590759	0.8366	0.8469	0.8417
63	00:37:45	4	0.0063	0.5063002077104946	0.6402241587638855	0.8385	0.8378	0.8381
64	00:49:50	1	0.0031	0.5132660210805522	0.6438549757003784	0.8303	0.8478	0.8390
65	01:01:56	2	0.0031	0.5068673392476751	0.6381365060806274	0.8341	0.8410	0.8375
66	01:14:03	3	0.0031	0.5121744316284109	0.6368106603622437	0.8341	0.8455	0.8398
67	01:26:09	4	0.0031	0.5116507557312838	0.6398508548736572	0.8345	0.8478	0.8411
68	01:38:15	1	0.0016	0.5007571118934449	0.6386908292770386	0.8365	0.8419	0.8392
69	01:50:21	2	0.0016	0.5080517766830899	0.6383568644523621	0.8363	0.8451	0.8406
70	02:02:26	3	0.0016	0.4978299485650162	0.6421552896499634	0.8347	0.8469	0.8407
71	02:14:33	4	0.0016	0.5160859848920344	0.6398327350616455	0.8365	0.8419	0.8392
72	02:26:39	1	0.0008	0.5020726383945692	0.6404248476028442	0.8354	0.8464	0.8409
73	02:38:44	2	0.0008	0.5096112634276756	0.640985369682312	0.8340	0.8451	0.8395
74	02:50:51	3	0.0008	0.5109714859159198	0.6415514349937439	0.8338	0.8460	0.8398
75	03:02:59	4	0.0008	0.5124956340214548	0.6405832171440125	0.8351	0.8446	0.8398
76	03:15:06	1	0.0004	0.49954873939266853	0.6406761407852173	0.8351	0.8446	0.8398
77	03:27:13	2	0.0004	0.5027945200914885	0.6404645442962646	0.8346	0.8441	0.8394
78	03:39:21	3	0.0004	0.5104942748471559	0.6400377750396729	0.8342	0.8437	0.8389
79	03:51:28	4	0.0004	0.5079318374099693	0.640148937702179	0.8351	0.8451	0.8401
80	04:03:35	1	0.0002	0.5010714110724942	0.6401200294494629	0.8347	0.8446	0.8396
81	04:15:41	2	0.0002	0.500307819511317	0.6404349207878113	0.8356	0.8455	0.8405
82	04:27:50	3	0.0002	0.5010319515792547	0.6408407688140869	0.8353	0.8460	0.8406
83	04:39:56	4	0.0002	0.5099955869509144	0.6403750777244568	0.8353	0.8460	0.8406
